case_id,case_type,court,court_hierarchy,state,sector,filing_date,disposal_date,duration_months,claim_amount_lakhs,claimant_lawyer_win_rate,respondent_is_govt,respondent_is_psu,num_prior_adjournments,has_interim_order,represented_by_senior_counsel,favourable_outcome,disposal_category,realisation_pct,filing_year,filing_quarter,case_age_months,log_claim_amount,claim_bucket,court_avg_duration,court_avg_win_rate,adjournment_density,case_type_enc,court_enc,state_enc,sector_enc,claim_bucket_enc
SYNTH-02090,CIRP (IBC),Commercial Court,2,West Bengal,Banking & Finance,2019-07-19,2020-07-13,12,26.43,0.61,0,0,13,0,0,1,Settlement / Compromise,53.61,2019,3,80.56666666666666,3.311637304949512,10-50L,24.0,0.5288966725043783,0.16135705419942079,2,0,9,0,1
SYNTH-02091,Appeal (HC),District Court,1,West Bengal,Healthcare,2015-10-23,2019-07-04,45,38.84,0.41,1,0,8,0,0,0,Transferred,,2015,4,126.06666666666666,3.6848714327163976,10-50L,47.0,0.4567219152854512,0.06345848757271286,0,3,9,2,1
SYNTH-02092,IP Infringement,NCLT,2,Uttar Pradesh,Healthcare,2016-06-14,2018-09-02,27,66.91,0.31,0,0,29,0,0,1,Settlement / Compromise,,2016,2,118.23333333333333,4.2181832991257,50-200L,29.0,0.44669117647058826,0.24527769946433606,6,7,8,2,2
SYNTH-02093,Commercial Dispute,Consumer Forum (District),1,Delhi,IT / Technology,2010-09-17,2013-01-04,28,142.08,0.48,0,0,38,1,0,1,Settlement / Compromise,,2010,3,188.13333333333333,4.963403914390817,50-200L,20.0,0.49544626593806923,0.2019844082211198,4,1,0,3,2
SYNTH-02094,Labour / Employment,Supreme Court,4,Rajasthan,Others,2011-07-24,2017-02-22,68,328.09,0.51,0,0,35,0,0,0,Withdrawn,,2011,3,177.8,5.796331269586691,0.2-1Cr,60.0,0.44227642276422763,0.19685039370078738,8,8,5,6,0
SYNTH-02095,Injunction,High Court (Appeal),3,Telangana,Banking & Finance,2016-09-21,2018-04-14,19,116.38,0.63,1,0,35,1,0,0,Settlement / Compromise,,2016,3,114.93333333333334,4.765416535130188,50-200L,42.0,0.46953405017921146,0.3045243619489559,7,4,7,0,2
SYNTH-02096,Injunction,Consumer Forum (District),1,Telangana,Telecom,2014-11-30,2017-02-17,27,8.51,0.4,0,0,12,0,0,1,Decree in favour of plaintiff,,2014,4,136.96666666666667,2.252343876557299,<10L,20.0,0.49544626593806923,0.08761255779995132,7,1,7,9,3
SYNTH-02097,Injunction,District Court,1,West Bengal,Energy,2018-01-19,2019-11-10,22,17.83,0.73,0,0,14,0,0,1,Settlement / Compromise,,2018,1,98.76666666666667,2.935451342669061,10-50L,47.0,0.4567219152854512,0.14174822814714816,7,3,9,1,1
SYNTH-02098,Specific Performance,District Court,1,Delhi,Others,2020-06-27,2023-04-13,34,169.04,0.35,0,0,17,1,1,0,Settlement / Compromise,,2020,2,69.1,5.13603370349059,50-200L,47.0,0.4567219152854512,0.24602026049204054,12,3,0,6,2
SYNTH-02099,Partition,NCLAT,3,Telangana,Manufacturing,2021-03-27,2022-04-21,13,15.11,0.73,0,0,17,1,0,1,Decree in favour of plaintiff,,2021,1,60.0,2.779440197188883,10-50L,18.0,0.4585635359116022,0.2833333333333333,11,6,7,5,1
SYNTH-02100,Labour / Employment,NCLAT,3,West Bengal,Real Estate,2010-05-12,2011-06-06,13,292.35,0.71,1,0,30,0,0,0,Dismissed on merits,,2010,2,192.4,5.681366435371869,0.2-1Cr,18.0,0.4585635359116022,0.15592515592515593,8,6,9,7,0
SYNTH-02101,CIRP (IBC),NCLT,2,Delhi,Retail,2019-03-18,2021-09-03,30,41.73,0.66,0,0,33,1,0,0,Settlement / Compromise,1.69,2019,1,84.66666666666667,3.7549012496559335,10-50L,29.0,0.44669117647058826,0.38976377952755903,2,7,0,8,1
SYNTH-02102,Money Recovery,Supreme Court,4,Rajasthan,Infrastructure,2020-02-15,2029-07-27,115,74.87,0.71,0,0,26,1,0,1,Decree in favour of plaintiff,83.2,2020,1,73.53333333333333,4.329021349349984,50-200L,60.0,0.44227642276422763,0.3535811423390753,10,8,5,4,2
SYNTH-02103,Labour / Employment,Supreme Court,4,Maharashtra,Energy,2015-03-31,2019-05-09,50,144.17,0.47,0,0,4,0,0,0,Settlement / Compromise,,2015,1,132.93333333333334,4.9779054694733365,50-200L,60.0,0.44227642276422763,0.03009027081243731,8,8,3,1,2
SYNTH-02104,IP Infringement,NCLAT,3,Karnataka,Others,2021-08-10,2022-03-08,7,7.36,0.66,0,0,9,0,0,1,Settlement / Compromise,,2021,3,55.46666666666667,2.1234584270966104,<10L,18.0,0.4585635359116022,0.1622596153846154,6,6,2,6,3
SYNTH-02105,Civil Suit,Commercial Court,2,Tamil Nadu,Healthcare,2021-08-06,2027-04-07,69,25.4,0.42,1,0,35,0,0,0,Dismissed for default,,2021,3,55.6,3.2733640101522705,10-50L,24.0,0.5288966725043783,0.6294964028776978,3,0,6,2,1
SYNTH-02106,Labour / Employment,Supreme Court,4,Punjab,Energy,2019-08-11,2026-09-03,86,697.45,0.27,0,0,15,0,0,0,Transferred,,2019,3,79.8,6.54886359417356,0.2-1Cr,60.0,0.44227642276422763,0.1879699248120301,8,8,4,1,0
SYNTH-02107,Partition,High Court (Appeal),3,Maharashtra,Energy,2010-08-10,2011-09-04,13,295.71,0.47,0,0,1,0,0,1,Settlement / Compromise,,2010,3,189.4,5.692755230807,0.2-1Cr,42.0,0.46953405017921146,0.005279831045406547,11,4,3,1,0
SYNTH-02108,Injunction,High Court (Original),3,Punjab,Real Estate,2014-02-11,2018-02-20,49,639.44,0.48,0,0,36,0,0,0,Dismissed on merits,,2014,1,146.7,6.462155440133854,0.2-1Cr,36.0,0.45454545454545453,0.245398773006135,7,5,4,7,0
SYNTH-02109,CIRP (IBC),Consumer Forum (State),2,Delhi,Retail,2021-05-25,2022-08-18,15,481.49,0.61,0,0,21,0,0,0,Transferred,0.13,2021,2,58.03333333333333,6.178960195175666,0.2-1Cr,27.0,0.4752475247524752,0.36186099942561745,2,2,0,8,0
SYNTH-02110,Labour / Employment,Consumer Forum (District),1,Uttar Pradesh,Telecom,2014-08-09,2017-04-25,33,51.73,0.56,0,0,10,0,0,0,Dismissed on merits,,2014,3,140.73333333333332,3.9651845535423784,50-200L,20.0,0.49544626593806923,0.07105637138796779,8,1,8,9,2
SYNTH-02111,Civil Suit,Supreme Court,4,Maharashtra,Telecom,2017-01-23,2024-04-16,88,58.75,0.69,0,0,40,1,1,0,Transferred,,2017,1,110.8,4.09016919081162,50-200L,60.0,0.44227642276422763,0.36101083032490977,3,8,3,9,2
SYNTH-02112,Specific Performance,District Court,1,West Bengal,Retail,2019-06-24,2021-01-14,19,0.51,0.67,0,0,25,0,0,1,Settlement / Compromise,,2019,2,81.4,0.412109650826833,<10L,47.0,0.4567219152854512,0.3071253071253071,12,3,9,8,3
SYNTH-02113,Injunction,High Court (Appeal),3,Punjab,Others,2011-05-17,2015-02-25,46,36.76,0.67,0,0,0,0,0,1,Decree in favour of plaintiff,,2011,2,180.06666666666666,3.6312503412773,10-50L,42.0,0.46953405017921146,0.0,7,4,4,6,1
SYNTH-02114,Labour / Employment,High Court (Original),3,Uttar Pradesh,Infrastructure,2021-06-01,2024-12-12,43,37.4,0.71,1,0,34,0,0,0,Decree in favour of defendant,,2021,2,57.8,3.648057459593681,10-50L,36.0,0.45454545454545453,0.5882352941176471,8,5,8,4,1
SYNTH-02115,Consumer Dispute,Supreme Court,4,Delhi,Energy,2017-03-29,2030-09-17,164,77.15,0.78,0,0,14,0,0,0,Decree in favour of defendant,,2017,1,108.63333333333334,4.358630056867486,50-200L,60.0,0.44227642276422763,0.12887388769561214,5,8,0,1,2
SYNTH-02116,IP Infringement,Supreme Court,4,Punjab,Energy,2016-11-27,2020-10-07,47,90.56,0.59,0,0,10,1,0,1,Decree in favour of plaintiff,,2016,4,112.7,4.516994495084366,50-200L,60.0,0.44227642276422763,0.08873114463176575,6,8,4,1,2
SYNTH-02117,Money Recovery,High Court (Appeal),3,Gujarat,Others,2015-04-29,2018-01-13,33,62.76,0.78,0,0,38,0,1,1,Settlement / Compromise,52.48,2015,2,131.96666666666667,4.15512603448196,50-200L,42.0,0.46953405017921146,0.28795150290477395,10,4,1,6,2
SYNTH-02118,CIRP (IBC),Supreme Court,4,Delhi,Healthcare,2010-08-08,2023-10-29,161,10.74,0.8,0,1,21,0,0,0,Settlement / Compromise,0.67,2010,3,189.46666666666667,2.4630018143999504,10-50L,60.0,0.44227642276422763,0.11083743842364532,2,8,0,2,1
SYNTH-02119,Writ (HC),NCLT,2,Tamil Nadu,Real Estate,2021-11-24,2024-05-12,30,192.58,0.34,0,0,32,0,0,0,Transferred,,2021,4,51.93333333333333,5.265690863720943,50-200L,29.0,0.44669117647058826,0.6161745827984596,13,7,6,7,2
SYNTH-02120,Labour / Employment,High Court (Original),3,West Bengal,IT / Technology,2011-09-10,2019-10-28,99,15.5,0.51,0,0,32,0,1,0,Dismissed for default,,2011,3,176.2,2.803360380906535,10-50L,36.0,0.45454545454545453,0.1816118047673099,8,5,9,3,1
SYNTH-02121,Appeal (HC),High Court (Appeal),3,Telangana,Others,2012-07-22,2018-11-18,77,30.79,0.44,0,0,3,1,0,1,Settlement / Compromise,,2012,3,165.66666666666666,3.459151774922711,10-50L,42.0,0.46953405017921146,0.018108651911468814,0,4,7,6,1
SYNTH-02122,IP Infringement,High Court (Original),3,Punjab,Infrastructure,2021-06-18,2027-09-15,76,1454.98,0.3,1,0,2,1,1,0,Settlement / Compromise,,2021,2,57.233333333333334,7.283434492398552,>1Cr,36.0,0.45454545454545453,0.034944670937682006,6,5,4,4,4
SYNTH-02123,Appeal (HC),Supreme Court,4,Maharashtra,Telecom,2016-09-10,2021-01-17,53,5.58,0.27,0,0,32,0,1,1,Settlement / Compromise,,2016,3,115.3,1.884034745337226,<10L,60.0,0.44227642276422763,0.2775368603642671,0,8,3,9,3
SYNTH-02124,Commercial Dispute,High Court (Original),3,Telangana,Energy,2013-05-15,2018-01-19,57,76.45,0.54,0,0,11,0,0,1,Settlement / Compromise,,2013,2,155.76666666666668,4.349632566862877,50-200L,36.0,0.45454545454545453,0.07061844639417932,4,5,7,1,2
SYNTH-02125,Labour / Employment,NCLAT,3,Punjab,Infrastructure,2010-09-05,2012-07-26,23,32.79,0.61,1,0,32,0,0,0,Dismissed on merits,,2010,3,188.53333333333333,3.5201649007261984,10-50L,18.0,0.4585635359116022,0.16973125884016974,8,6,4,4,1
SYNTH-02126,Appeal (HC),Consumer Forum (District),1,West Bengal,Banking & Finance,2016-03-07,2017-03-02,12,311.23,0.3,0,1,37,0,0,0,Dismissed for default,,2016,1,121.53333333333333,5.743740095713326,0.2-1Cr,20.0,0.49544626593806923,0.30444322545255076,0,1,9,0,0
SYNTH-02127,Labour / Employment,High Court (Original),3,Punjab,Banking & Finance,2020-08-04,2024-01-16,42,6.26,0.47,1,0,33,1,1,0,Settlement / Compromise,,2020,3,67.83333333333333,1.9823798288367047,<10L,36.0,0.45454545454545453,0.4864864864864865,8,5,4,0,3
SYNTH-02128,Civil Suit,Consumer Forum (District),1,Punjab,Retail,2013-12-06,2016-03-25,28,113.21,0.8,0,0,16,1,0,1,Settlement / Compromise,,2013,4,148.93333333333334,4.738038859062516,50-200L,20.0,0.49544626593806923,0.10743061772605192,3,1,4,8,2
SYNTH-02129,Appeal (HC),High Court (Original),3,Delhi,IT / Technology,2015-09-05,2018-02-21,30,620.0,0.43,0,0,31,0,1,0,Transferred,,2015,3,127.66666666666667,6.431331081933479,0.2-1Cr,36.0,0.45454545454545453,0.24281984334203655,0,5,0,3,0
SYNTH-02130,Specific Performance,High Court (Original),3,Karnataka,Manufacturing,2013-08-22,2015-10-11,26,42.37,0.61,0,0,1,0,0,1,Decree in favour of plaintiff,,2013,3,152.46666666666667,3.7697679578472747,10-50L,36.0,0.45454545454545453,0.006558810668998688,12,5,2,5,1
SYNTH-02131,Arbitration,Consumer Forum (District),1,Delhi,Manufacturing,2015-07-30,2017-12-16,29,61.26,0.25,0,0,28,0,0,0,Settlement / Compromise,,2015,3,128.9,4.131319165013462,50-200L,20.0,0.49544626593806923,0.21722265321955003,1,1,0,5,2
SYNTH-02132,Appeal (HC),Supreme Court,4,Telangana,Real Estate,2020-01-26,2022-07-14,30,71.93,0.25,0,0,24,1,0,0,Transferred,,2020,1,74.2,4.289500076996142,50-200L,60.0,0.44227642276422763,0.32345013477088946,0,8,7,7,2
SYNTH-02133,Arbitration,NCLAT,3,Gujarat,IT / Technology,2014-12-27,2016-02-20,14,197.45,0.63,0,0,5,0,0,1,Settlement / Compromise,,2014,4,136.06666666666666,5.290537179229075,50-200L,18.0,0.4585635359116022,0.036746692797648216,1,6,1,3,2
SYNTH-02134,Partition,District Court,1,Punjab,Telecom,2018-12-22,2023-03-01,51,62.91,0.7,0,0,32,0,1,0,Dismissed for default,,2018,4,87.53333333333333,4.157475843662191,50-200L,47.0,0.4567219152854512,0.3655750190403656,11,3,4,9,2
SYNTH-02135,Partition,Consumer Forum (District),1,Tamil Nadu,Retail,2021-08-12,2022-07-08,11,38.67,0.45,0,0,9,0,0,0,Transferred,,2021,3,55.4,3.6805952345262387,10-50L,20.0,0.49544626593806923,0.1624548736462094,11,1,6,8,1
SYNTH-02136,Commercial Dispute,District Court,1,Karnataka,Healthcare,2019-01-17,2025-05-15,77,17.03,0.69,0,0,33,0,0,0,Dismissed on merits,,2019,1,86.66666666666667,2.8920370372152258,10-50L,47.0,0.4567219152854512,0.38076923076923075,4,3,2,2,1
SYNTH-02137,Writ (HC),NCLT,2,Telangana,Infrastructure,2020-11-13,2023-04-02,29,13.4,0.78,0,0,11,1,1,1,Settlement / Compromise,,2020,4,64.46666666666667,2.667228206581955,10-50L,29.0,0.44669117647058826,0.17063081695966908,13,7,7,4,1
SYNTH-02138,Commercial Dispute,Consumer Forum (State),2,Rajasthan,Others,2014-02-20,2015-05-16,15,48.07,0.34,0,0,0,0,0,0,Transferred,,2014,1,146.4,3.893247850101812,10-50L,27.0,0.4752475247524752,0.0,4,2,5,6,1
SYNTH-02139,Injunction,Supreme Court,4,Punjab,Energy,2014-03-30,2019-08-01,65,1086.58,0.74,0,0,38,0,1,1,Decree in favour of plaintiff,,2014,1,145.13333333333333,6.991710323475589,>1Cr,60.0,0.44227642276422763,0.26182820395039047,7,8,4,1,4
SYNTH-02140,Partition,High Court (Appeal),3,Rajasthan,Telecom,2017-03-11,2019-11-26,33,50.64,0.66,0,0,25,0,0,0,Decree in favour of defendant,,2017,1,109.23333333333333,3.944296565978442,50-200L,42.0,0.46953405017921146,0.22886786695148,11,4,5,9,2
SYNTH-02141,Arbitration,High Court (Original),3,Telangana,Others,2019-09-24,2021-04-16,19,136.78,0.26,1,0,11,1,0,0,Decree in favour of defendant,,2019,3,78.33333333333333,4.92565821016505,50-200L,36.0,0.45454545454545453,0.14042553191489363,1,5,7,6,2
SYNTH-02142,Money Recovery,High Court (Appeal),3,West Bengal,Real Estate,2017-05-05,2021-07-13,51,509.07,0.36,0,0,38,1,0,1,Decree in favour of plaintiff,87.85,2017,2,107.4,6.23454797120174,0.2-1Cr,42.0,0.46953405017921146,0.35381750465549344,10,4,9,7,0
SYNTH-02143,Civil Suit,District Court,1,Punjab,Banking & Finance,2011-06-29,2017-06-27,73,228.17,0.41,1,0,29,0,1,0,Withdrawn,,2011,2,178.63333333333333,5.434464086221378,0.2-1Cr,47.0,0.4567219152854512,0.16234372084344095,3,3,4,0,0
SYNTH-02144,Consumer Dispute,NCLT,2,Delhi,Manufacturing,2015-02-02,2018-10-14,45,35.0,0.72,0,0,36,1,0,1,Settlement / Compromise,,2015,1,134.83333333333334,3.58351893845611,10-50L,29.0,0.44669117647058826,0.2669962917181706,5,7,0,5,1
SYNTH-02145,Labour / Employment,Consumer Forum (State),2,Uttar Pradesh,Retail,2021-02-12,2022-03-09,13,403.46,0.43,0,0,30,1,0,0,Dismissed for default,,2021,1,61.43333333333333,6.002552844093403,0.2-1Cr,27.0,0.4752475247524752,0.4883342376559957,8,2,8,8,0
SYNTH-02146,IP Infringement,NCLAT,3,Punjab,Infrastructure,2018-08-10,2020-07-30,24,33.81,0.41,0,0,8,1,1,0,Settlement / Compromise,,2018,3,92.0,3.5499047018233476,10-50L,18.0,0.4585635359116022,0.08695652173913043,6,6,4,4,1
SYNTH-02147,Liquidation (IBC),District Court,1,Maharashtra,Others,2014-02-05,2019-03-11,62,61.09,0.38,0,1,31,0,0,0,Dismissed on merits,1.25,2014,1,146.9,4.128584945376802,50-200L,47.0,0.4567219152854512,0.21102791014295438,9,3,3,6,2
SYNTH-02148,Liquidation (IBC),NCLT,2,Delhi,Healthcare,2018-12-27,2024-05-29,66,127.08,0.32,0,0,34,0,0,0,Dismissed on merits,1.03,2018,4,87.36666666666666,4.852655068688459,50-200L,29.0,0.44669117647058826,0.3891644410530332,9,7,0,2,2
SYNTH-02149,Liquidation (IBC),Supreme Court,4,Punjab,Retail,2012-12-14,2020-10-03,95,4.38,0.73,1,0,15,0,1,1,Settlement / Compromise,23.15,2012,4,160.83333333333334,1.682688374173693,<10L,60.0,0.44227642276422763,0.09326424870466321,9,8,4,8,3
SYNTH-02150,Money Recovery,Supreme Court,4,Tamil Nadu,IT / Technology,2021-10-20,2026-07-26,58,30.37,0.49,0,0,18,0,1,0,Withdrawn,5.2,2021,4,53.1,3.445852022202587,10-50L,60.0,0.44227642276422763,0.3389830508474576,10,8,6,3,1
SYNTH-02151,Specific Performance,Consumer Forum (District),1,West Bengal,Banking & Finance,2012-09-14,2013-11-08,14,146.68,0.64,0,0,12,0,0,1,Decree in favour of plaintiff,,2012,3,163.86666666666667,4.995047770754542,50-200L,20.0,0.49544626593806923,0.07323026851098453,12,1,9,0,2
SYNTH-02152,Civil Suit,District Court,1,Tamil Nadu,Retail,2021-02-16,2022-11-08,21,55.31,0.52,0,0,31,0,0,1,Decree in favour of plaintiff,,2021,1,61.3,4.030872139266527,50-200L,47.0,0.4567219152854512,0.5057096247960848,3,3,6,8,2
SYNTH-02153,Labour / Employment,Commercial Court,2,Maharashtra,Others,2014-01-09,2017-11-19,47,27.91,0.78,1,0,39,0,0,0,Settlement / Compromise,,2014,1,147.8,3.364187556028255,10-50L,24.0,0.5288966725043783,0.2638700947225981,8,0,3,6,1
SYNTH-02154,Liquidation (IBC),High Court (Appeal),3,Telangana,IT / Technology,2020-11-11,2023-03-31,29,162.11,0.36,0,0,11,0,0,0,Dismissed on merits,10.07,2020,4,64.53333333333333,5.094424819825939,50-200L,42.0,0.46953405017921146,0.17045454545454547,9,4,7,3,2
SYNTH-02155,Specific Performance,Consumer Forum (District),1,Tamil Nadu,Healthcare,2010-01-01,2013-02-14,38,320.5,0.68,0,1,34,0,1,0,Settlement / Compromise,,2010,1,196.76666666666668,5.772997543677674,0.2-1Cr,20.0,0.49544626593806923,0.1727934948331357,12,1,6,2,0
SYNTH-02156,Civil Suit,Commercial Court,2,Uttar Pradesh,Healthcare,2020-07-20,2026-01-20,67,374.68,0.48,1,0,4,0,0,1,Settlement / Compromise,,2020,3,68.33333333333333,5.928737717199677,0.2-1Cr,24.0,0.5288966725043783,0.05853658536585366,3,0,8,2,0
SYNTH-02157,CIRP (IBC),Commercial Court,2,Tamil Nadu,IT / Technology,2015-05-12,2015-09-09,4,107.41,0.78,0,0,22,1,0,1,Settlement / Compromise,25.35,2015,2,131.53333333333333,4.685920335673201,50-200L,24.0,0.5288966725043783,0.16725798276735934,2,0,6,3,2
SYNTH-02158,Writ (HC),District Court,1,Maharashtra,Healthcare,2011-08-25,2014-09-08,37,43.67,0.56,0,1,22,0,1,0,Withdrawn,,2011,3,176.73333333333332,3.7993021353640275,10-50L,47.0,0.4567219152854512,0.12448132780082989,13,3,3,2,1
SYNTH-02159,Specific Performance,Consumer Forum (District),1,West Bengal,Real Estate,2016-02-01,2018-02-20,25,59.43,0.65,0,0,15,0,1,1,Settlement / Compromise,,2016,1,122.7,4.101485670373467,50-200L,20.0,0.49544626593806923,0.12224938875305623,12,1,9,7,2
SYNTH-02160,IP Infringement,Consumer Forum (District),1,Telangana,Banking & Finance,2020-08-09,2021-07-05,11,22.99,0.25,0,0,0,0,0,0,Dismissed for default,,2020,3,67.66666666666667,3.177637076851603,10-50L,20.0,0.49544626593806923,0.0,6,1,7,0,1
SYNTH-02161,Specific Performance,Consumer Forum (State),2,Uttar Pradesh,Real Estate,2010-05-31,2011-12-22,19,4.16,0.8,0,0,34,1,1,1,Settlement / Compromise,,2010,2,191.76666666666668,1.6409365794934714,<10L,27.0,0.4752475247524752,0.17729880062576045,12,2,8,7,3
SYNTH-02162,Writ (HC),High Court (Appeal),3,Uttar Pradesh,Energy,2018-08-01,2020-04-22,21,39.78,0.47,0,0,2,1,0,0,Decree in favour of defendant,,2018,3,92.3,3.708191765146309,10-50L,42.0,0.46953405017921146,0.021668472372697724,13,4,8,1,1
SYNTH-02163,Appeal (HC),Supreme Court,4,West Bengal,Healthcare,2016-04-02,2026-04-10,122,24.45,0.6,0,1,28,0,1,1,Decree in favour of plaintiff,,2016,2,120.66666666666667,3.2367157429965316,10-50L,60.0,0.44227642276422763,0.23204419889502761,0,8,9,2,1
SYNTH-02164,Writ (HC),High Court (Original),3,Tamil Nadu,Manufacturing,2017-07-31,2019-07-21,24,9.28,0.3,0,0,27,0,0,0,Decree in favour of defendant,,2017,3,104.5,2.330200260027019,<10L,36.0,0.45454545454545453,0.2583732057416268,13,5,6,5,3
SYNTH-02165,Consumer Dispute,NCLAT,3,Uttar Pradesh,Energy,2019-05-14,2020-11-04,18,320.18,0.32,1,0,29,1,0,1,Decree in favour of plaintiff,,2019,2,82.76666666666667,5.772001713633345,0.2-1Cr,18.0,0.4585635359116022,0.3503826016915022,5,6,8,1,0
SYNTH-02166,Labour / Employment,District Court,1,Punjab,Infrastructure,2019-09-09,2030-05-14,130,83.77,0.52,0,0,35,0,0,0,Transferred,,2019,3,78.83333333333333,4.439941706620314,50-200L,47.0,0.4567219152854512,0.4439746300211417,8,3,4,4,2
SYNTH-02167,Appeal (HC),District Court,1,Tamil Nadu,Banking & Finance,2012-08-20,2016-10-28,51,24.16,0.58,0,0,40,0,0,0,Withdrawn,,2012,3,164.7,3.22525543183224,10-50L,47.0,0.4567219152854512,0.24286581663630846,0,3,6,0,1
SYNTH-02168,Partition,Commercial Court,2,Delhi,Healthcare,2013-04-04,2014-10-26,19,140.3,0.7,0,1,34,1,0,1,Settlement / Compromise,,2013,2,157.13333333333333,4.950885289690482,50-200L,24.0,0.5288966725043783,0.21637675010606705,11,0,0,2,2
SYNTH-02169,Labour / Employment,High Court (Original),3,Karnataka,Infrastructure,2018-12-16,2021-06-03,30,42.8,0.38,0,0,25,1,0,0,Settlement / Compromise,,2018,4,87.73333333333333,3.7796338173824005,10-50L,36.0,0.45454545454545453,0.28495440729483285,8,5,2,4,1
SYNTH-02170,Arbitration,District Court,1,Telangana,IT / Technology,2015-01-25,2018-12-05,47,22.51,0.58,0,1,30,0,0,1,Settlement / Compromise,,2015,1,135.1,3.157425862551978,10-50L,47.0,0.4567219152854512,0.2220577350111029,1,3,7,3,1
SYNTH-02171,Consumer Dispute,Consumer Forum (District),1,Maharashtra,Telecom,2011-04-10,2012-10-31,19,2.64,0.72,0,0,8,0,0,0,Withdrawn,,2011,2,181.3,1.2919836816486494,<10L,20.0,0.49544626593806923,0.0441257584114727,5,1,3,9,3
SYNTH-02172,Specific Performance,Commercial Court,2,Rajasthan,Retail,2018-10-04,2021-04-21,31,1858.75,0.66,0,0,15,0,0,1,Decree in favour of plaintiff,,2018,4,90.16666666666667,7.52819734907145,>1Cr,24.0,0.5288966725043783,0.16635859519408502,12,0,5,8,4
SYNTH-02173,Injunction,Supreme Court,4,Delhi,Infrastructure,2019-02-20,2022-11-01,45,95.66,0.35,0,0,24,0,0,0,Decree in favour of defendant,,2019,1,85.53333333333333,4.571199666416938,50-200L,60.0,0.44227642276422763,0.2805923616523772,7,8,0,4,2
SYNTH-02174,Money Recovery,Supreme Court,4,West Bengal,Energy,2021-12-28,2029-06-19,91,372.53,0.42,1,0,35,0,1,0,Dismissed on merits,15.33,2021,4,50.8,5.922998322632431,0.2-1Cr,60.0,0.44227642276422763,0.6889763779527559,10,8,9,1,0
SYNTH-02175,Civil Suit,Supreme Court,4,Delhi,Healthcare,2017-06-01,2019-05-22,24,81.52,0.76,1,0,25,0,0,1,Settlement / Compromise,,2017,2,106.5,4.413040688203051,50-200L,60.0,0.44227642276422763,0.2347417840375587,3,8,0,2,2
SYNTH-02176,Injunction,District Court,1,Punjab,Banking & Finance,2021-11-28,2026-02-05,51,32.51,0.74,1,0,17,0,0,0,Transferred,,2021,4,51.8,3.511843901749219,10-50L,47.0,0.4567219152854512,0.3281853281853282,7,3,4,0,1
SYNTH-02177,IP Infringement,District Court,1,Delhi,Infrastructure,2014-11-08,2018-06-20,44,67.73,0.57,0,0,3,0,0,1,Decree in favour of plaintiff,,2014,4,137.7,4.230185785133514,50-200L,47.0,0.4567219152854512,0.02178649237472767,6,3,0,4,2
SYNTH-02178,Injunction,NCLAT,3,Punjab,Healthcare,2010-07-10,2012-03-31,21,88.21,0.58,0,0,29,0,0,0,Dismissed for default,,2010,3,190.43333333333334,4.490993140925692,50-200L,18.0,0.4585635359116022,0.15228426395939085,7,6,4,2,2
SYNTH-02179,IP Infringement,High Court (Appeal),3,West Bengal,Real Estate,2012-07-07,2015-07-22,37,97.17,0.57,0,0,2,1,0,0,Dismissed on merits,,2012,3,166.16666666666666,4.58670066970443,50-200L,42.0,0.46953405017921146,0.012036108324974926,6,4,9,7,2
SYNTH-02180,IP Infringement,High Court (Original),3,Telangana,Others,2020-05-24,2022-12-10,31,143.03,0.44,0,0,18,0,0,0,Transferred,,2020,2,70.23333333333333,4.970021611210958,50-200L,36.0,0.45454545454545453,0.2562885619364025,6,5,7,6,2
