cirp_id,sector,bench,admission_date,resolution_status,duration_days,admitted_claim_cr,realisation_pct,no_of_financial_creditors,resolution_applicants_received,ip_changed,litigation_pending,favourable_outcome,admission_year,log_admitted_claim,applicants_per_creditor,sector_enc,bench_enc
CIRP-00945,Manufacturing,NCLT Kolkata,2019-11-22,Liquidation Order,432,1051.64,9.68,6,11,0,0,0,2019,6.959056573337688,1.8333333333333333,5,4
CIRP-00946,Banking & Finance,NCLT Hyderabad,2017-02-03,Settled,938,23.52,66.87,70,5,0,0,1,2017,3.1994891110680106,0.07142857142857142,0,3
CIRP-00947,Telecom,NCLT Hyderabad,2019-01-16,Ongoing,392,17.61,,67,16,0,0,0,2019,2.9236990706541595,0.23880597014925373,9,3
CIRP-00948,Telecom,NCLT Mumbai,2019-02-18,Resolution Plan Approved,530,136.04,39.33,42,15,0,0,1,2019,4.920272854015864,0.35714285714285715,9,5
CIRP-00949,Real Estate,NCLT Kolkata,2021-08-12,Appeal Pending,192,32.88,,99,11,0,0,0,2021,3.522824869783854,0.1111111111111111,7,4
CIRP-00950,Retail,NCLT Chennai,2017-03-01,Ongoing,417,292.47,,123,15,0,1,0,2017,5.681775419393111,0.12195121951219512,8,1
CIRP-00951,Retail,NCLT Hyderabad,2019-02-14,Resolution Plan Approved,929,220.64,42.79,14,18,0,0,1,2019,5.401054443999149,1.2857142857142858,8,3
CIRP-00952,Healthcare,NCLT Mumbai,2019-09-10,Resolution Plan Approved,216,223.94,31.08,22,19,0,0,1,2019,5.415833699975876,0.8636363636363636,2,5
CIRP-00953,Telecom,NCLT Hyderabad,2019-07-19,Appeal Pending,381,13.28,,53,3,0,0,0,2019,2.658859956911438,0.05660377358490566,9,3
CIRP-00954,Telecom,NCLT Chennai,2021-06-01,Ongoing,346,78.16,,34,7,0,0,0,2021,4.371471120734365,0.20588235294117646,9,1
CIRP-00955,Banking & Finance,NCLT Ahmedabad,2018-10-26,Liquidation Order,452,78.18,7.72,18,9,0,0,0,2018,4.371723741677985,0.5,0,0
CIRP-00956,IT / Technology,NCLT Delhi,2017-03-28,Resolution Plan Approved,862,159.15,19.09,117,18,0,0,1,2017,5.076110876055167,0.15384615384615385,3,2
CIRP-00957,Energy,NCLT Mumbai,2020-06-03,Withdrawn (Sec 12A),806,35.35,73.76,97,6,0,1,1,2020,3.5931942039795284,0.061855670103092786,1,5
CIRP-00958,Healthcare,NCLT Kolkata,2021-11-15,Withdrawn (Sec 12A),1061,232.4,76.72,10,11,0,1,1,2021,5.452753719852455,1.1,2,4
CIRP-00959,Manufacturing,NCLT Delhi,2017-08-21,Resolution Plan Approved,842,80.98,23.46,54,16,0,1,1,2017,4.406475315076191,0.2962962962962963,5,2
CIRP-00960,Manufacturing,NCLT Hyderabad,2019-04-04,Liquidation Order,556,227.33,1.72,80,9,0,0,0,2019,5.43079195094741,0.1125,5,3
CIRP-00961,IT / Technology,NCLT Mumbai,2018-06-13,Liquidation Order,1015,99.76,6.11,38,13,0,0,0,2018,4.61274145148441,0.34210526315789475,3,5
CIRP-00962,IT / Technology,NCLT Delhi,2018-03-17,Liquidation Order,722,16.62,2.48,44,0,0,0,0,2018,2.8690346205080335,0.0,3,2
CIRP-00963,Healthcare,NCLT Kolkata,2017-02-24,Appeal Pending,48,167.13,,2,5,0,0,0,2017,5.124737489690837,2.5,2,4
CIRP-00964,Real Estate,NCLT Hyderabad,2019-02-01,Appeal Pending,580,107.43,,13,19,0,1,0,2019,4.68610480348409,1.4615384615384615,7,3
CIRP-00965,Healthcare,NCLT Hyderabad,2017-02-02,Liquidation Order,771,6.3,3.09,70,16,0,0,0,2017,1.9878743481543455,0.22857142857142856,2,3
CIRP-00966,Banking & Finance,NCLT Ahmedabad,2021-11-22,Liquidation Order,947,194.9,2.26,120,4,1,1,0,2021,5.277604324950495,0.03333333333333333,0,0
CIRP-00967,Energy,NCLT Hyderabad,2019-12-07,Resolution Plan Approved,775,173.39,23.47,86,16,0,0,1,2019,5.161294170381368,0.18604651162790697,1,3
CIRP-00968,Telecom,NCLT Hyderabad,2021-01-31,Settled,863,222.41,52.48,97,18,0,0,1,2021,5.409008648390664,0.18556701030927836,9,3
CIRP-00969,Infrastructure,NCLT Ahmedabad,2022-12-23,Settled,428,23.38,76.96,86,17,1,0,1,2022,3.1937631240531252,0.19767441860465115,4,0
CIRP-00970,Healthcare,NCLT Chennai,2017-09-26,Withdrawn (Sec 12A),786,10.21,72.39,140,10,0,1,1,2017,2.4168062370840686,0.07142857142857142,2,1
CIRP-00971,Others,NCLT Kolkata,2021-02-26,Settled,698,818.15,32.01,61,18,0,1,1,2021,6.708267217266273,0.29508196721311475,6,4
CIRP-00972,Healthcare,NCLT Chennai,2021-01-02,Withdrawn (Sec 12A),289,52.16,85.25,39,3,0,0,1,2021,3.9733062338450447,0.07692307692307693,2,1
CIRP-00973,IT / Technology,NCLT Hyderabad,2018-06-20,Withdrawn (Sec 12A),384,8.38,40.11,124,13,1,0,1,2018,2.238579763018133,0.10483870967741936,3,3
CIRP-00974,Banking & Finance,NCLT Chennai,2017-03-23,Ongoing,395,82.44,,1,12,0,1,0,2017,4.424127810692517,12.0,0,1
CIRP-00975,Healthcare,NCLT Delhi,2020-02-26,Liquidation Order,67,57.82,5.55,119,14,0,1,0,2020,4.074481933125849,0.11764705882352941,2,2
CIRP-00976,Infrastructure,NCLT Delhi,2020-01-14,Liquidation Order,713,45.11,2.43,41,11,0,0,0,2020,3.8310298462186143,0.2682926829268293,4,2
CIRP-00977,Others,NCLT Hyderabad,2021-12-21,Liquidation Order,621,461.77,5.33,42,13,0,1,0,2021,6.1372301704008,0.30952380952380953,6,3
CIRP-00978,Infrastructure,NCLT Hyderabad,2020-09-30,Ongoing,254,141.81,,60,17,0,1,0,2020,4.961515075464842,0.2833333333333333,4,3
CIRP-00979,Banking & Finance,NCLT Mumbai,2022-04-07,Liquidation Order,296,109.88,0.01,126,14,1,0,0,2022,4.708448535441593,0.1111111111111111,0,5
CIRP-00980,IT / Technology,NCLT Delhi,2021-09-16,Withdrawn (Sec 12A),709,16.03,68.59,103,11,0,0,1,2021,2.834976494674597,0.10679611650485436,3,2
CIRP-00981,Telecom,NCLT Delhi,2017-12-08,Ongoing,569,79.35,,109,17,0,0,0,2017,4.386392092183521,0.1559633027522936,9,2
CIRP-00982,Retail,NCLT Hyderabad,2020-06-14,Resolution Plan Approved,914,21.77,23.71,88,0,1,0,1,2020,3.125443880075648,0.0,8,3
CIRP-00983,Others,NCLT Mumbai,2020-10-03,Ongoing,263,5.96,,116,0,0,0,0,2020,1.9401794743463283,0.0,6,5
CIRP-00984,Banking & Finance,NCLT Hyderabad,2021-12-30,Appeal Pending,96,11.92,,100,6,1,0,0,2021,2.558776498354456,0.06,0,3
CIRP-00985,Energy,NCLT Ahmedabad,2021-04-09,Resolution Plan Approved,756,17.26,16.12,150,18,0,1,1,2021,2.9047128751668225,0.12,1,0
CIRP-00986,Manufacturing,NCLT Mumbai,2017-02-13,Withdrawn (Sec 12A),768,15.0,77.7,6,16,0,0,1,2017,2.772588722239781,2.6666666666666665,5,5
CIRP-00987,Healthcare,NCLT Hyderabad,2017-08-13,Appeal Pending,217,845.86,,69,3,0,0,0,2017,6.7415353917340815,0.043478260869565216,2,3
CIRP-00988,Retail,NCLT Ahmedabad,2018-01-27,Settled,1068,36.31,63.86,60,1,1,0,1,2018,3.6192613872330663,0.016666666666666666,8,0
CIRP-00989,Energy,NCLT Ahmedabad,2018-11-13,Settled,454,101.61,70.12,18,16,0,0,1,2018,4.630935393874117,0.8888888888888888,1,0
CIRP-00990,Healthcare,NCLT Chennai,2017-07-28,Liquidation Order,1081,239.98,5.07,32,10,0,0,0,2017,5.48471394249513,0.3125,2,1
CIRP-00991,Energy,NCLT Chennai,2022-03-18,Withdrawn (Sec 12A),437,26.98,77.31,79,4,0,0,1,2022,3.331489969237335,0.05063291139240506,1,1
CIRP-00992,Energy,NCLT Hyderabad,2022-05-10,Resolution Plan Approved,213,40.91,31.63,37,16,0,0,1,2022,3.73552446193698,0.43243243243243246,1,3
CIRP-00993,Manufacturing,NCLT Delhi,2020-01-16,Appeal Pending,61,5.9,,43,16,0,0,0,2020,1.9315214116032138,0.37209302325581395,5,2
CIRP-00994,Infrastructure,NCLT Mumbai,2019-12-10,Withdrawn (Sec 12A),362,62.42,84.16,84,0,1,0,1,2019,4.149779269110201,0.0,4,5
CIRP-00995,Retail,NCLT Chennai,2017-12-21,Withdrawn (Sec 12A),658,44.28,76.25,117,4,0,0,1,2017,3.8128654338949275,0.03418803418803419,8,1
CIRP-00996,Real Estate,NCLT Mumbai,2021-04-29,Ongoing,451,20.34,,116,3,0,0,0,2021,3.060583245873607,0.02586206896551724,7,5
CIRP-00997,Telecom,NCLT Mumbai,2021-04-15,Settled,990,79.89,61.18,58,9,0,1,1,2021,4.393090207029862,0.15517241379310345,9,5
CIRP-00998,Banking & Finance,NCLT Mumbai,2020-11-05,Liquidation Order,905,247.15,4.43,62,6,0,1,0,2020,5.51403340203345,0.0967741935483871,0,5
CIRP-00999,Healthcare,NCLT Hyderabad,2019-07-20,Settled,410,47.49,57.35,132,10,0,0,1,2019,3.881357591117261,0.07575757575757576,2,3
CIRP-01000,Retail,NCLT Kolkata,2017-01-26,Settled,116,18.12,64.64,32,16,0,1,1,2017,2.9507349076232554,0.5,8,4
CIRP-01001,Healthcare,NCLT Kolkata,2019-07-19,Withdrawn (Sec 12A),584,16.28,68.94,50,19,1,0,1,2019,2.8495497633759097,0.38,2,4
CIRP-01002,Retail,NCLT Delhi,2021-03-30,Resolution Plan Approved,297,60.05,18.33,1,4,0,0,1,2021,4.111693200556713,4.0,8,2
CIRP-01003,Manufacturing,NCLT Ahmedabad,2017-06-21,Ongoing,113,10.56,,73,9,0,0,0,2017,2.4475508632442313,0.1232876712328767,5,0
CIRP-01004,Healthcare,NCLT Kolkata,2019-05-08,Appeal Pending,340,4470.67,,32,10,0,0,0,2019,8.405517219625553,0.3125,2,4
CIRP-01005,Manufacturing,NCLT Hyderabad,2017-08-26,Withdrawn (Sec 12A),680,5.54,68.02,49,4,0,0,1,2017,1.8779371654691073,0.08163265306122448,5,3
CIRP-01006,Manufacturing,NCLT Kolkata,2019-08-01,Liquidation Order,709,36.33,0.77,69,14,0,0,0,2019,3.6197972929264925,0.2028985507246377,5,4
CIRP-01007,Manufacturing,NCLT Chennai,2020-10-18,Appeal Pending,191,16.57,,42,14,0,1,0,2020,2.866192902199006,0.3333333333333333,5,1
CIRP-01008,Energy,NCLT Hyderabad,2017-07-22,Settled,643,4.58,58.29,97,13,1,0,1,2017,1.7191887763932197,0.13402061855670103,1,3
CIRP-01009,Banking & Finance,NCLT Ahmedabad,2022-01-04,Resolution Plan Approved,242,91.08,25.42,138,15,0,0,1,2022,4.522657764413627,0.10869565217391304,0,0
CIRP-01010,Real Estate,NCLT Hyderabad,2017-06-26,Ongoing,446,111.82,,31,14,0,0,0,2017,4.72579362831183,0.45161290322580644,7,3
CIRP-01011,Healthcare,NCLT Chennai,2019-02-22,Resolution Plan Approved,925,9.13,40.93,9,5,0,0,1,2019,2.315501318260592,0.5555555555555556,2,1
CIRP-01012,Manufacturing,NCLT Hyderabad,2019-04-03,Withdrawn (Sec 12A),587,81.48,55.78,90,13,0,0,1,2019,4.412555839708705,0.14444444444444443,5,3
CIRP-01013,Others,NCLT Chennai,2019-09-26,Settled,808,123.13,58.29,51,15,0,0,1,2019,4.821329403527856,0.29411764705882354,6,1
CIRP-01014,Banking & Finance,NCLT Hyderabad,2021-09-20,Appeal Pending,119,20.12,,110,11,1,0,0,2021,3.050220458838061,0.1,0,3
CIRP-01015,Infrastructure,NCLT Hyderabad,2018-10-09,Withdrawn (Sec 12A),309,177.22,43.44,83,6,0,0,1,2018,5.183018742184574,0.07228915662650602,4,3
CIRP-01016,Others,NCLT Delhi,2020-05-08,Liquidation Order,409,1003.36,0.05,58,0,0,1,0,2020,6.912105801719395,0.0,6,2
CIRP-01017,Infrastructure,NCLT Hyderabad,2019-02-28,Liquidation Order,833,1698.45,5.03,19,20,0,1,0,2019,7.438059948285612,1.0526315789473684,4,3
CIRP-01018,Retail,NCLT Ahmedabad,2019-07-07,Withdrawn (Sec 12A),759,11.35,73.25,53,11,0,1,1,2019,2.513656063073986,0.20754716981132076,8,0
CIRP-01019,Manufacturing,NCLT Ahmedabad,2018-08-31,Resolution Plan Approved,921,31.44,18.09,66,10,0,0,1,2018,3.479392229247212,0.15151515151515152,5,0
CIRP-01020,Telecom,NCLT Kolkata,2019-09-07,Appeal Pending,135,213.57,,137,6,0,0,0,2019,5.36863602545699,0.043795620437956206,9,4
CIRP-01021,Others,NCLT Hyderabad,2019-07-20,Ongoing,270,77.36,,85,17,0,0,0,2019,4.36131359307634,0.2,6,3
CIRP-01022,Telecom,NCLT Mumbai,2018-12-21,Ongoing,448,24.32,,77,3,0,0,0,2018,3.2315945972759756,0.03896103896103896,9,5
CIRP-01023,Retail,NCLT Ahmedabad,2017-10-11,Withdrawn (Sec 12A),530,237.63,77.95,68,18,0,0,1,2017,5.474914235205125,0.2647058823529412,8,0
CIRP-01024,Energy,NCLT Ahmedabad,2020-02-03,Withdrawn (Sec 12A),157,178.43,51.61,50,4,0,0,1,2020,5.189785159724575,0.08,1,0
CIRP-01025,IT / Technology,NCLT Ahmedabad,2018-06-24,Resolution Plan Approved,586,210.55,24.68,86,14,0,1,1,2018,5.354461377166077,0.16279069767441862,3,0
CIRP-01026,Real Estate,NCLT Hyderabad,2019-02-24,Settled,100,1.67,63.63,107,6,0,0,1,2019,0.9820784724121582,0.056074766355140186,7,3
CIRP-01027,Others,NCLT Kolkata,2019-01-21,Settled,207,2.45,50.9,37,16,0,0,1,2019,1.2383742310432684,0.43243243243243246,6,4
CIRP-01028,Infrastructure,NCLT Delhi,2021-04-01,Ongoing,94,44.44,,143,16,0,0,0,2021,3.816392774412896,0.11188811188811189,4,2
CIRP-01029,Healthcare,NCLT Kolkata,2022-01-20,Settled,189,65.15,76.08,87,2,0,0,1,2022,4.191924890560965,0.022988505747126436,2,4
CIRP-01030,Banking & Finance,NCLT Ahmedabad,2022-07-16,Ongoing,593,66.94,,43,13,0,1,0,2022,4.218624962732438,0.3023255813953488,0,0
CIRP-01031,IT / Technology,NCLT Mumbai,2019-08-27,Appeal Pending,419,148.17,,141,19,0,1,0,2019,5.005086595165839,0.1347517730496454,3,5
CIRP-01032,Retail,NCLT Hyderabad,2021-09-12,Withdrawn (Sec 12A),532,13.02,81.71,117,5,0,1,1,2021,2.640484881606444,0.042735042735042736,8,3
CIRP-01033,Retail,NCLT Delhi,2019-10-08,Appeal Pending,53,54.56,,27,6,0,0,0,2019,4.017463517886143,0.2222222222222222,8,2
CIRP-01034,Real Estate,NCLT Delhi,2020-01-30,Ongoing,419,7.43,,72,10,0,1,0,2020,2.131796772013764,0.1388888888888889,7,2
CIRP-01035,IT / Technology,NCLT Kolkata,2020-08-24,Ongoing,574,567.24,,104,1,0,0,0,2020,6.342543864689555,0.009615384615384616,3,4
CIRP-01036,Manufacturing,NCLT Delhi,2022-10-16,Liquidation Order,805,38.88,5.61,66,14,0,0,0,2022,3.6858749450936377,0.21212121212121213,5,2
CIRP-01037,Healthcare,NCLT Hyderabad,2022-01-11,Resolution Plan Approved,99,201.94,24.02,103,1,1,0,1,2022,5.312910368850937,0.009708737864077669,2,3
CIRP-01038,Telecom,NCLT Chennai,2017-10-18,Appeal Pending,124,275.34,,28,2,0,0,0,2017,5.621631991628523,0.07142857142857142,9,1
CIRP-01039,Banking & Finance,NCLT Ahmedabad,2018-02-02,Settled,685,17.79,67.35,130,14,0,0,1,2018,2.933324813425374,0.1076923076923077,0,0
CIRP-01040,Retail,NCLT Mumbai,2017-12-12,Liquidation Order,124,20.66,7.13,16,13,1,0,0,2017,3.0754672415728446,0.8125,8,5
CIRP-01041,Energy,NCLT Hyderabad,2020-03-13,Withdrawn (Sec 12A),915,23.38,63.8,58,1,0,0,1,2020,3.1937631240531252,0.017241379310344827,1,3
CIRP-01042,Infrastructure,NCLT Kolkata,2021-01-24,Appeal Pending,434,6.8,,95,9,0,0,0,2021,2.0541237336955462,0.09473684210526316,4,4
CIRP-01043,Banking & Finance,NCLT Hyderabad,2022-04-25,Appeal Pending,579,41.81,,122,20,1,1,0,2022,3.7567717201568547,0.16393442622950818,0,3
CIRP-01044,Banking & Finance,NCLT Mumbai,2022-03-05,Settled,926,16.86,68.2,30,19,0,0,1,2022,2.882563575448353,0.6333333333333333,0,5
CIRP-01045,Real Estate,NCLT Mumbai,2020-09-15,Liquidation Order,1076,19.99,0.0,99,16,0,0,0,2020,3.0440461338325417,0.16161616161616163,7,5
CIRP-01046,Telecom,NCLT Ahmedabad,2018-06-21,Appeal Pending,420,2.33,,142,2,0,1,0,2018,1.2029723039923526,0.014084507042253521,9,0
CIRP-01047,Banking & Finance,NCLT Mumbai,2019-05-16,Liquidation Order,280,100.7,4.76,26,3,0,0,0,2019,4.622027303054514,0.11538461538461539,0,5
CIRP-01048,IT / Technology,NCLT Delhi,2020-05-04,Liquidation Order,116,6.62,0.51,119,7,0,0,0,2020,2.030776369698555,0.058823529411764705,3,2
CIRP-01049,Healthcare,NCLT Delhi,2020-06-17,Appeal Pending,279,41.2,,35,5,0,1,0,2020,3.742420221041966,0.14285714285714285,2,2
CIRP-01050,Healthcare,NCLT Chennai,2018-08-10,Settled,1067,157.4,70.17,71,15,0,0,1,2018,5.0651234793803255,0.2112676056338028,2,1
CIRP-01051,Retail,NCLT Chennai,2017-08-04,Resolution Plan Approved,855,95.51,34.35,149,15,0,0,1,2017,4.569646629919045,0.10067114093959731,8,1
CIRP-01052,Retail,NCLT Hyderabad,2021-02-22,Liquidation Order,629,0.66,0.66,24,16,0,0,0,2021,0.5068176023684519,0.6666666666666666,8,3
CIRP-01053,Infrastructure,NCLT Kolkata,2020-10-17,Appeal Pending,237,25.71,,111,15,0,1,0,2020,3.2850380271218693,0.13513513513513514,4,4
CIRP-01054,Healthcare,NCLT Chennai,2022-08-15,Settled,725,307.56,57.41,58,4,0,1,1,2022,5.731916313899973,0.06896551724137931,2,1
CIRP-01055,Real Estate,NCLT Delhi,2020-08-19,Appeal Pending,373,156.85,,75,12,0,1,0,2020,5.061645215004001,0.16,7,2
CIRP-01056,Infrastructure,NCLT Chennai,2019-07-14,Withdrawn (Sec 12A),437,548.77,38.25,75,2,0,0,1,2019,6.309500008945934,0.02666666666666667,4,1
CIRP-01057,Others,NCLT Kolkata,2019-02-02,Liquidation Order,512,35.31,4.56,48,14,1,0,0,2019,3.5920931854262443,0.2916666666666667,6,4
CIRP-01058,Energy,NCLT Mumbai,2018-09-13,Resolution Plan Approved,897,80.61,23.47,10,15,0,0,1,2018,4.401951803481151,1.5,1,5
CIRP-01059,Real Estate,NCLT Mumbai,2021-04-16,Liquidation Order,718,297.28,0.06,79,17,0,1,0,2021,5.698032642675594,0.21518987341772153,7,5
CIRP-01060,Energy,NCLT Ahmedabad,2022-04-13,Settled,996,233.29,74.31,9,3,0,1,1,2022,5.456559664278548,0.3333333333333333,1,0
CIRP-01061,Others,NCLT Chennai,2017-11-13,Withdrawn (Sec 12A),927,50.49,41.23,94,7,0,0,1,2017,3.94138761405805,0.07446808510638298,6,1
CIRP-01062,Real Estate,NCLT Kolkata,2020-03-09,Appeal Pending,513,74.15,,66,18,0,1,0,2020,4.319486116198983,0.2727272727272727,7,4
CIRP-01063,Manufacturing,NCLT Ahmedabad,2019-04-08,Settled,569,70.7,64.73,53,13,0,0,1,2019,4.272490747605575,0.24528301886792453,5,0
CIRP-01064,IT / Technology,NCLT Delhi,2019-09-13,Resolution Plan Approved,726,55.62,53.54,4,19,0,0,1,2019,4.036362279683754,4.75,3,2
CIRP-01065,Real Estate,NCLT Chennai,2022-05-30,Liquidation Order,390,265.71,3.49,11,18,0,0,0,2022,5.586161925798122,1.6363636363636365,7,1
CIRP-01066,Banking & Finance,NCLT Ahmedabad,2021-04-19,Appeal Pending,324,62.51,,10,4,1,0,0,2021,4.151197373814884,0.4,0,0
CIRP-01067,Healthcare,NCLT Kolkata,2021-04-02,Appeal Pending,99,2.83,,118,1,0,0,0,2021,1.3428648031925547,0.00847457627118644,2,4
CIRP-01068,Others,NCLT Chennai,2022-11-02,Appeal Pending,339,985.17,,59,14,0,0,0,2022,6.893828753534189,0.23728813559322035,6,1
CIRP-01069,Real Estate,NCLT Mumbai,2017-06-01,Resolution Plan Approved,688,160.45,39.89,99,0,0,1,1,2017,5.084195497204284,0.0,7,5
CIRP-01070,Manufacturing,NCLT Delhi,2022-02-24,Settled,487,269.87,77.02,49,5,0,1,1,2022,5.601639000987498,0.10204081632653061,5,2
CIRP-01071,Manufacturing,NCLT Kolkata,2018-07-17,Settled,754,23.0,52.33,22,8,0,0,1,2018,3.1780538303479458,0.36363636363636365,5,4
CIRP-01072,Retail,NCLT Delhi,2018-06-28,Ongoing,580,571.59,,113,16,0,1,0,2018,6.350169928313121,0.1415929203539823,8,2
CIRP-01073,Real Estate,NCLT Chennai,2022-03-02,Liquidation Order,1000,440.46,12.23,4,18,0,0,0,2022,6.090087415713065,4.5,7,1
CIRP-01074,Healthcare,NCLT Kolkata,2021-06-15,Appeal Pending,535,154.27,,25,11,0,1,0,2021,5.045165536993078,0.44,2,4
CIRP-01075,Telecom,NCLT Chennai,2020-08-07,Settled,698,6.84,73.39,131,16,0,1,1,2020,2.0592388343623163,0.12213740458015267,9,1
CIRP-01076,Infrastructure,NCLT Ahmedabad,2020-05-06,Appeal Pending,500,8.97,,126,16,0,0,0,2020,2.299580583973747,0.12698412698412698,4,0
CIRP-01077,Telecom,NCLT Delhi,2020-10-11,Liquidation Order,149,77.54,4.97,121,17,0,1,0,2020,4.363608049149864,0.14049586776859505,9,2
CIRP-01078,Others,NCLT Ahmedabad,2018-02-02,Withdrawn (Sec 12A),130,11.24,54.18,70,7,0,1,1,2018,2.50470927708418,0.1,6,0
CIRP-01079,Infrastructure,NCLT Ahmedabad,2021-08-08,Liquidation Order,493,22.21,0.95,32,0,0,0,0,2021,3.1445832202863455,0.0,4,0
CIRP-01080,Infrastructure,NCLT Hyderabad,2021-04-19,Liquidation Order,249,3.83,6.05,62,20,0,0,0,2021,1.5748464676644813,0.3225806451612903,4,3
CIRP-01081,Infrastructure,NCLT Kolkata,2017-10-22,Settled,894,78.8,54.74,6,1,0,0,1,2017,4.379523504455763,0.16666666666666666,4,4
CIRP-01082,Energy,NCLT Ahmedabad,2020-04-11,Settled,924,12.93,74.33,107,20,1,0,1,2020,2.6340447877917144,0.18691588785046728,1,0
CIRP-01083,Healthcare,NCLT Hyderabad,2017-05-16,Settled,1053,8.35,70.46,36,0,0,0,1,2017,2.2353763433005955,0.0,2,3
CIRP-01084,Infrastructure,NCLT Delhi,2019-05-01,Appeal Pending,62,1.41,,68,1,0,1,0,2019,0.8796267475025635,0.014705882352941176,4,2
CIRP-01085,Infrastructure,NCLT Mumbai,2019-03-04,Appeal Pending,579,22.58,,74,12,0,0,0,2019,3.160398895109225,0.16216216216216217,4,5
CIRP-01086,Infrastructure,NCLT Kolkata,2019-05-07,Appeal Pending,245,17.41,,111,5,0,0,0,2019,2.9128939952449864,0.04504504504504504,4,4
CIRP-01087,IT / Technology,NCLT Delhi,2017-02-17,Ongoing,86,53.05,,48,4,0,1,0,2017,3.9899095440852173,0.08333333333333333,3,2
CIRP-01088,Banking & Finance,NCLT Hyderabad,2017-08-06,Liquidation Order,461,15.67,0.32,34,19,0,1,0,2017,2.813610696762703,0.5588235294117647,0,3
CIRP-01089,Real Estate,NCLT Hyderabad,2017-08-06,Resolution Plan Approved,120,69.26,53.01,52,7,0,0,1,2017,4.252202646837681,0.1346153846153846,7,3
CIRP-01090,IT / Technology,NCLT Delhi,2019-10-08,Withdrawn (Sec 12A),323,168.3,63.46,53,7,0,0,1,2019,5.13167228913909,0.1320754716981132,3,2
CIRP-01091,Banking & Finance,NCLT Kolkata,2019-07-20,Liquidation Order,936,350.29,6.36,56,9,0,0,0,2019,5.861612093167793,0.16071428571428573,0,4
CIRP-01092,Manufacturing,NCLT Mumbai,2018-09-10,Resolution Plan Approved,749,18.35,20.27,65,13,0,0,1,2018,2.962692419475791,0.2,5,5
CIRP-01093,Infrastructure,NCLT Hyderabad,2021-04-13,Settled,990,199.78,40.92,99,19,0,0,1,2021,5.302209781263381,0.1919191919191919,4,3
CIRP-01094,Banking & Finance,NCLT Hyderabad,2021-01-30,Settled,256,267.27,84.01,34,4,0,1,1,2021,5.591993936047486,0.11764705882352941,0,3
CIRP-01095,Infrastructure,NCLT Ahmedabad,2020-08-20,Liquidation Order,716,1322.08,4.89,61,4,0,0,0,2020,7.187717630918699,0.06557377049180328,4,0
CIRP-01096,Others,NCLT Hyderabad,2018-05-22,Withdrawn (Sec 12A),136,38.63,28.93,148,7,0,0,1,2018,3.679586407202344,0.0472972972972973,6,3
CIRP-01097,Telecom,NCLT Ahmedabad,2017-02-10,Appeal Pending,507,15.8,,53,11,0,0,0,2017,2.8213788864092133,0.20754716981132076,9,0
CIRP-01098,Healthcare,NCLT Mumbai,2020-07-23,Ongoing,300,24.16,,42,15,0,0,0,2020,3.22525543183224,0.35714285714285715,2,5
CIRP-01099,Telecom,NCLT Mumbai,2018-09-26,Withdrawn (Sec 12A),878,312.05,67.73,132,6,0,1,1,2018,5.746362922191319,0.045454545454545456,9,5
CIRP-01100,Telecom,NCLT Chennai,2017-03-11,Withdrawn (Sec 12A),700,124.69,30.98,35,0,0,0,1,2017,4.8338185579367465,0.0,9,1
CIRP-01101,Banking & Finance,NCLT Mumbai,2019-10-01,Appeal Pending,257,349.4,,124,11,0,0,0,2019,5.859075359062237,0.08870967741935484,0,5
CIRP-01102,Banking & Finance,NCLT Chennai,2018-12-26,Withdrawn (Sec 12A),529,2.07,31.35,91,14,0,1,1,2018,1.1216775615991057,0.15384615384615385,0,1
CIRP-01103,Infrastructure,NCLT Chennai,2018-01-14,Resolution Plan Approved,319,139.91,55.39,146,8,0,0,1,2018,4.948121388707014,0.0547945205479452,4,1
CIRP-01104,Healthcare,NCLT Chennai,2021-09-06,Settled,418,4.58,49.39,11,0,0,0,1,2021,1.7191887763932197,0.0,2,1
CIRP-01105,Manufacturing,NCLT Kolkata,2018-06-21,Appeal Pending,30,246.27,,136,11,0,1,0,2018,5.5104808570190835,0.08088235294117647,5,4
CIRP-01106,Retail,NCLT Hyderabad,2022-03-27,Ongoing,550,165.29,,14,11,0,1,0,2022,5.113733252099823,0.7857142857142857,8,3
CIRP-01107,Telecom,NCLT Chennai,2020-11-10,Ongoing,334,143.32,,89,5,1,0,0,2020,4.972033056314314,0.056179775280898875,9,1
CIRP-01108,Telecom,NCLT Mumbai,2020-09-10,Ongoing,111,3.7,,118,19,0,1,0,2020,1.547562508716013,0.16101694915254236,9,5
CIRP-01109,Banking & Finance,NCLT Mumbai,2018-06-18,Withdrawn (Sec 12A),1072,150.17,70.33,38,12,0,1,1,2018,5.018405031360617,0.3157894736842105,0,5
CIRP-01110,Real Estate,NCLT Ahmedabad,2020-07-17,Appeal Pending,171,7.47,,99,1,0,0,0,2020,2.136530508663963,0.010101010101010102,7,0
CIRP-01111,Infrastructure,NCLT Delhi,2022-05-22,Settled,357,47.17,71.73,4,4,0,1,1,2022,3.8747364206421295,1.0,4,2
CIRP-01112,Telecom,NCLT Delhi,2021-08-08,Settled,425,418.36,61.22,2,11,0,0,1,2021,6.038729739575096,5.5,9,2
CIRP-01113,Others,NCLT Hyderabad,2018-10-01,Withdrawn (Sec 12A),1048,69.57,78.95,22,12,0,0,1,2018,4.256605125012738,0.5454545454545454,6,3
